tag,year,month,day,hour,minute,second,time_se,latitude,latitude_m,latitude_se,longitude,longitude_m,longitude_se,depth,depth_se,magnitude_a,magnitude_a_type,magnitude_b,magnitude_b_type,time_table,evaluation,info_assistance,max_seismic,damate_scale,tsunami_scale,area_large,area_small,region,observation_points,flag
J,1984,01,01,00,31,55,0.3, 33,39.5,0.8, 132,5.9,1.5,72,3.1,3.1,V,0, ,1,1,1, , , ,6,244,IYONADA SETONAIKAI      ,   ,K
J,1984,01,01,11,22,43.6,0.1, 41,51.7,0.5, 142,9.6,0.9,69,3,4.8,D,5.1,V,1,1,1,F, , ,1, 30,S OFF URAKAWA           ,   ,K
J,1984,01,01,12,00,24.7,0.3, 36,28.6,0.9, 140,35.6,1.5,49,2.3,3.5,V,0, ,1,1,1,F, , ,3, 86,NORTHERN IBARAKI PREF   ,   ,K
J,1984,01,01,14,59,44.6,0.3, 41,25.1,0.8, 138,58.2,1.8,14,0,3.9,V,0, ,1,2,1, , , ,1, 18,SW OFF HOKKAIDO         ,   ,K
J,1984,01,01,16,14,59.3,0.2, 33,30.2,1.1, 135,32.3,1,19,3.7,2.6,V,0, ,1,1,1, , , ,5,192,SOUTHERN WAKAYAMA PREF  ,   ,K
J,1984,01,01,18,03,37.3,0.4, 33,41.4,1.4, 136,49.2,0.9,386,3.5,0, ,0, ,1,1,1, , , ,5,208,SE OFF KII PENINSULA    ,   ,K
J,1984,01,01,18,03,41,0.2, 33,37.4,1, 136,50.3,0.7,388,2,7,D,6.4,V,1,1,1,F, , ,5,208,SE OFF KII PENINSULA    ,   ,K
J,1984,01,01,19,18,29,0.4, 36,40.7,1.1, 141,26.8,2,39,3.5,3.4,V,0, ,1,1,1, , , ,3,111,E OFF IBARAKI PREF      ,   ,K
J,1984,01,01,19,34,32.9,0.1, 36,53.2,0.5, 138,19.5,0.6,7,1.5,0, ,0, ,1,1,1, , , ,4,144,NORTHERN NAGANO PREF    ,   ,K
J,1984,01,01,19,35,5.8,0.1, 36,54.8,0.4, 138,18.7,0.6,12,2,4.5,J,4.4,V,1,1,1,F, , ,4,144,NORTHERN NAGANO PREF    ,   ,K
J,1984,01,01,19,54,33.7,0.2, 38,58.3,1.7, 141,21.4,1.9,106,0,2.2,V,0, ,1,2,1, , , ,2, 49,SOUTHERN IWATE PREF     ,   ,K
J,1984,01,02,04,23,29.4,0.1, 35,24.2,0.7, 133,56,0.5,13,0,1.4,V,0, ,1,2,1, , , ,6,221,EASTERN TOTTORI PREF    ,   ,K
J,1984,01,02,05,01,49.7,0.3, 36,56,0.7, 138,18.8,0.9,4,3.4,3.2,V,0, ,1,1,1, , , ,4,144,NORTHERN NAGANO PREF    ,   ,K
J,1984,01,02,11,07,10.7,0.2, 38,10.5,0.7, 141,43.6,1.5,53,3.3,4.2,V,0, ,1,1,1,F, , ,2, 65,E OFF MIYAGI PREF       ,   ,K
J,1984,01,02,12,36,54.7,0.3, 37,7.6,1.7, 135,16.2,2.9,368,0,3.9,V,0, ,1,2,1, , , ,4,168,NW OFF HOKURIKU DISTRICT,   ,K
J,1984,01,02,16,36,16.3,0.5, 35,48.5,1.2, 140,45.9,2.7,30,0,2.3,V,0, ,1,2,1, , , ,3,110,NEAR CHOSHI CITY        ,   ,K
J,1984,01,02,18,22,26.9,0.1, 36,5.5,0.5, 139,53.8,0.8,52,2,4.2,J,3.9,V,1,1,1,F, , ,3, 88,SW IBARAKI PREF         ,   ,K
J,1984,01,02,21,57,53.6,0.6, 35,37.9,1.9, 140,27.5,3.3,19,0,1.9,V,0, ,1,2,1, , , ,3, 93,CENTRAL CHIBA PREF      ,   ,K
J,1984,01,02,22,26,53.8,0.1, 33,59,0.7, 134,34.8,0.3,11,2.1,1.7,V,0, ,1,1,1, , , ,6,231,TOKUSHIMA PREF          ,   ,K
J,1984,01,02,23,55,59.2,0.9, 34,35.1,1.9, 141,36.4,4.5,36,0,3.4,V,0, ,1,2,1, , , ,3,107,FAR SE OFF BOSO PEN     ,   ,K
J,1984,01,03,01,02,47.1,0.2, 34,41.4,0.6, 132,51.5,0.6,10,3.1,2.7,V,0, ,1,1,1, , , ,6,228,EASTERN HIROSHIMA PREF  ,   ,K
J,1984,01,03,05,46,19.5,0.2, 34,2.8,1.5, 138,42.1,1.2,198,0,3.3,V,0, ,1,2,1, , , ,3,103,NEAR NIIJIMA ISLAND     ,   ,K
J,1984,01,03,06,03,32.4,0.2, 33,26.2,0.9, 134,39.7,0.8,35,0,2.4,V,0, ,1,2,1, , , ,6,249,SE OFF SHIKOKU          ,   ,K
J,1984,01,03,11,03,47.2,0.9, 40,43.6,2.6, 139,11.8,4.1,53,0,0, ,0, ,1,2,1, , , ,2, 59,W OFF AOMORI PREF       ,   ,K
J,1984,01,03,12,52,51.9,0.8, 40,59.3,1.8, 139,7.9,3.4,28,0,3,V,0, ,1,2,1, , , ,2, 59,W OFF AOMORI PREF       ,   ,K
J,1984,01,03,13,03,52.9,0.5, 37,29.4,1.5, 141,38.8,3,35,0,2.9,V,0, ,1,2,1, , , ,2, 69,E OFF FUKUSHIMA PREF    ,   ,K
J,1984,01,03,16,24,43.1,0.2, 35,23.8,0.6, 138,38.2,0.7,7,3.3,2.2,V,0, ,1,1,1, , , ,4,153,MT. FUJI REGION         ,   ,K
J,1984,01,03,16,44,58.3,0.1, 34,13.7,0.6, 135,11.5,0.2,6,2.1,1.2,V,0, ,1,1,1, , , ,5,190,NW WAKAYAMA PREF        ,   ,K
J,1984,01,03,18,04,45.3,0.3, 34,9.8,1.2, 135,9.4,0.8,4,3.5,2.2,V,0, ,1,1,1,F, , ,5,190,NW WAKAYAMA PREF        ,   ,K
J,1984,01,03,20,03,52.5,0.3, 42,36,3.8, 142,9.7,2.1,119,0,2.9,V,0, ,1,2,1, , , ,1, 12,HIDAKA REGION           ,   ,K
J,1984,01,04,00,32,11.2,0.1, 41,5.2,0.5, 140,30.5,1.3,161,1.6,4.6,D,4.7,V,1,1,1,F, , ,2, 41,TSUGARU PENINSULA REGION,   ,K
J,1984,01,04,05,55,0.5,0.1, 36,55,0.4, 138,18.3,0.6,8,2.3,2.6,V,0, ,1,1,1, , , ,4,144,NORTHERN NAGANO PREF    ,   ,K
