tag,year,month,day,hour,minute,second,time_se,latitude,latitude_m,latitude_se,longitude,longitude_m,longitude_se,depth,depth_se,magnitude_a,magnitude_a_type,magnitude_b,magnitude_b_type,time_table,evaluation,info_assistance,max_seismic,damate_scale,tsunami_scale,area_large,area_small,region,observation_points,flag
J,1985,01,01,00,01,58.4,0.2, 34,54.8,0.9, 138,2.2,1.5,35.7,3.5,1.4,V,0, ,1,1,1, , , ,4,158,SW SHIZUOKA PREF        ,   ,K
J,1985,01,01,00,55,25,0.4, 36,8.7,1.4, 140,5.8,2,69.8,3.8,2,V,0, ,1,1,1, , , ,3, 88,SW IBARAKI PREF         ,   ,K
J,1985,01,01,00,58,14,0.3, 36,6.2,0.8, 141,9.4,1.4,37.9,2.7,3.9,V,0, ,1,1,1,1, , ,3,111,E OFF IBARAKI PREF      ,   ,K
J,1985,01,01,01,13,27.4,0.2, 35,48.3,0.6, 137,25.5,1.1,12,0,0, ,0, ,1,2,1, , , ,4,148,WESTERN NAGANO PREF     ,   ,K
J,1985,01,01,02,48,44.5,0.3, 34,59.3,1.4, 136,47.8,1.1,335.7,3.1,3.6,V,0, ,1,1,1, , , ,5,209,ISE BAY REGION          ,   ,K
J,1985,01,01,06,34,52.4,0.4, 34,51.1,4.6, 137,44,2.8,64,0,0, ,0, ,1,7,1, , , ,4,158,SW SHIZUOKA PREF        ,   ,S
J,1985,01,01,08,31,59.5,0.5, 35,48.8,1.9, 140,32.3,2.3,85.6,3.7,2,V,0, ,1,1,1, , , ,3, 92,NORTHERN CHIBA PREF     ,   ,K
J,1985,01,01,08,39,44.3,0.4, 37,0.2,1.1, 141,53.1,2.2,37,0,3.6,V,0, ,1,2,1, , , ,2, 69,E OFF FUKUSHIMA PREF    ,   ,K
J,1985,01,01,12,30,17,0.4, 34,49.3,1.5, 137,5.3,1.5,0,0,0, ,0, ,1,7,1, , , ,4,162,MIKAWA BAY REGION       ,   ,S
J,1985,01,01,13,11,39.3,0.2, 32,50.2,0.6, 130,2.8,0.8,3.6,2.9,2.9,V,0, ,1,1,1, , , ,7,266,NAGASAKI PREF           ,   ,K
J,1985,01,01,13,19,51.8,0.1, 35,49.5,0.2, 137,33.9,0.3,10.9,1.5,3.9,J,3.9,V,1,1,1,1, , ,4,148,WESTERN NAGANO PREF     ,   ,K
J,1985,01,01,14,59,31.3,1.1, 34,2.1,9.3, 137,38.5,14.3,353,0,3.2,V,0, ,1,7,1, , , ,4,169,ENSYUNADA               ,   ,S
J,1985,01,01,17,16,41.7,1.4, 36,13.7,10.6, 142,2.3,6.3,40,0,2.9,V,0, ,1,7,1, , , ,3,112,FAR E OFF IBARAKI PREF  ,   ,S
J,1985,01,01,17,18,0.2,0.5, 31,25,1.2, 130,30.4,3.6,137.9,4.4,2.4,V,0, ,1,1,1, , , ,7,275,SATSUMA PENINSULA REGION,   ,K
J,1985,01,01,17,57,40.1,0.5, 31,0.8,1.1, 131,37.3,2.2,0,0,2.4,V,0, ,1,2,1, , , ,7,299,SE OFF OSUMI PEN        ,   ,K
J,1985,01,01,19,11,54.8,0.3, 37,10.3,0.9, 138,47.4,0.9,0.6,3.7,2.6,V,0, ,1,1,1, , , ,4,132,MID NIIGATA PREF        ,   ,K
J,1985,01,01,19,41,54.5,0.2, 42,10.9,0.9, 142,33.5,1.1,28.5,2.9,3.2,V,0, ,1,1,1,2, , ,1, 30,S OFF URAKAWA           ,   ,K
J,1985,01,01,22,17,24.7,0.1, 34,11.6,0.8, 135,11.7,0.5,11,0,1.1,V,0, ,1,2,1, , , ,5,190,NW WAKAYAMA PREF        ,   ,K
J,1985,01,01,22,48,50.1,0.3, 42,19.4,3.6, 143,7.1,3.2,98,0,2.2,V,0, ,1,2,1, , , ,1, 11,HIDAKA MOUNTAINS REGION ,   ,K
J,1985,01,02,02,37,32,0.2, 42,35.7,1.5, 143,40,1.6,50,0,2.4,V,0, ,1,2,1, , , ,1, 28,SE OFF TOKACHI          ,   ,K
J,1985,01,02,02,45,33.6,0.3, 38,33.5,0.8, 142,2.7,1.6,77.4,3.1,3.7,V,0, ,1,1,1, , , ,2, 65,E OFF MIYAGI PREF       ,   ,K
J,1985,01,02,03,28,7,0.4, 35,59.5,1, 140,59.5,2.2,49.4,2.4,2,V,0, ,1,1,1, , , ,3,111,E OFF IBARAKI PREF      ,   ,K
J,1985,01,02,03,31,3.6,0.3, 37,1.1,0.7, 141,47.5,1.6,46,0,4.6,J,4.5,V,1,2,1,1, , ,2, 69,E OFF FUKUSHIMA PREF    ,   ,K
J,1985,01,02,04,22,15.1,0.6, 36,54.1,1.6, 141,51.6,3,47,0,2.8,V,0, ,1,2,1, , , ,2, 69,E OFF FUKUSHIMA PREF    ,   ,K
J,1985,01,02,05,52,50.9,0.1, 35,49,0.2, 137,28.7,0.3,9.6,1.8,2.9,V,0, ,1,1,1, , , ,4,148,WESTERN NAGANO PREF     ,   ,K
J,1985,01,02,07,15,6.2,0.7, 37,22.9,2.7, 141,14.6,4.3,0,0,0, ,0, ,1,7,1, , , ,2, 69,E OFF FUKUSHIMA PREF    ,   ,S
J,1985,01,02,08,16,14.5,0.3, 42,29.3,1.6, 141,53.3,1.7,56,0,2.8,V,0, ,1,2,1, , , ,1, 31,S OFF TOMAKOMAI         ,   ,K
