tag,year,month,day,hour,minute,second,time_se,latitude,latitude_m,latitude_se,longitude,longitude_m,longitude_se,depth,depth_se,magnitude_a,magnitude_a_type,magnitude_b,magnitude_b_type,time_table,evaluation,info_assistance,max_seismic,damate_scale,tsunami_scale,area_large,area_small,region,observation_points,flag
J,1990,01,02,19,04,52.3,0.6, 39,40.6,1.1, 142,42.3,2.8,33.5,4.9,3.3,V,0, ,1,1,1, , , ,2, 62,E OFF IWATE PREF        ,   ,K
J,1990,01,02,19,16,29.5,0.5, 32,58,1.9, 140,7.7,3,141,4.2,2.5,V,0, ,1,1,1, , , ,8,330,E OFF HACHIJOJIMA ISLAND,   ,K
J,1990,01,02,19,40,52.8,0.3, 39,37,0.9, 142,43.4,1.3,20,0,0, ,0, ,1,2,1, , , ,2, 62,E OFF IWATE PREF        ,   ,K
J,1990,01,02,20,09,57.3,0.4, 35,35.3,1.1, 140,4.5,1.6,71.7,4.8,1.5,V,0, ,1,1,1, , , ,3, 93,CENTRAL CHIBA PREF      ,   ,K
J,1990,01,02,20,31,45.6,0.3, 35,45,4.4, 138,45.1,4.1,167,0,2,V,0, ,1,2,1, , , ,4,151,CENTRAL YAMANASHI PREF  ,   ,K
J,1990,01,02,22,05,11.6,0.1, 35,0.2,0.3, 139,4.6,0.7,2.6,1.7,0.5,V,0, ,1,7,2, , , ,4,155,CENTRAL IZU PENINSULA   ,   ,S
J,1990,01,02,22,24,11.3,0.3, 40,7.4,0.5, 142,29.7,1.3,28,3.3,4.6,V,0, ,1,1,1,1, , ,2, 61,NE OFF IWATE PREF       ,   ,K
J,1990,01,02,22,24,44,0.5, 36,19.3,1.3, 141,2.7,2.6,48,3.5,0, ,0, ,1,1,1, , , ,3,111,E OFF IBARAKI PREF      ,   ,K
J,1990,01,02,22,49,39.7,0.2, 36,26.1,0.8, 139,26.1,0.8,10,0,0, ,0, ,1,7,2, , , ,3, 83,TOCHIGI GUNMA BORDER    ,   ,S
J,1990,01,02,22,50,38.8,0.2, 42,13.9,2.2, 142,26.5,1.2,49.2,3.7,2,V,0, ,1,1,1, , , ,1, 30,S OFF URAKAWA           ,   ,K
J,1990,01,02,22,51,24.4,0.1, 24,24.6,2.2, 123,40.1,0.4,10,0,0, ,0, ,1,2,1, , , ,7,290,NEAR ISHIGAKIJIMA ISLAND,   ,K
J,1990,01,02,23,18,23.8,0.3, 38,32.4,1, 141,44.5,1.5,58,2.4,2.2,V,0, ,1,1,1, , , ,2, 66,KINKAZAN REGION         ,   ,K
J,1990,01,02,23,22,41.9,0.7, 39,32.6,2.4, 143,7.1,3,0,0,2.8,V,0, ,2,2,1, , , ,2, 63,FAR E OFF SANRIKU       ,   ,K
J,1990,01,02,23,36,4.5,0.1, 34,50,0.6, 136,55.8,0.5,40.8,2.1,3,V,0, ,1,1,1, , , ,4,162,MIKAWA BAY REGION       ,   ,K
J,1990,01,03,01,26,39.8,0.3, 43,22,0.9, 146,1.9,1.8,64.5,1.6,4.5,D,4.4,V,1,1,1,2, , ,1, 27,OFF NEMURO PENINSULA    ,   ,K
J,1990,01,03,01,41,31.1,0.5, 39,33.6,1, 142,55,2,29,4,3,V,0, ,1,1,1, , , ,2, 62,E OFF IWATE PREF        ,   ,K
J,1990,01,03,01,47,0.4,0.1, 37,5.3,0.5, 138,28.8,0.5,16.3,2.4,1.4,V,0, ,1,1,1, , , ,4,132,MID NIIGATA PREF        ,   ,K
J,1990,01,03,02,28,15.9,0.3, 39,37.7,0.7, 142,42.5,1.1,20.6,2,2.5,V,0, ,1,1,1, , , ,2, 62,E OFF IWATE PREF        ,   ,K
J,1990,01,03,02,34,14.6,0.2, 36,32.6,0.9, 137,57.5,0.8,12,0,0, ,0, ,1,7,1, , , ,4,144,NORTHERN NAGANO PREF    ,   ,S
J,1990,01,03,02,56,52.4,0.1, 34,58.6,0.7, 132,52.1,0.5,17.6,4.5,1.8,V,0, ,1,1,1, , , ,6,224,SHIMANE HIROSHIMA BORDER,   ,K
J,1990,01,03,03,08,34.7,0.3, 36,9.7,1.9, 139,56.2,1.4,67,0,0, ,0, ,1,2,1, , , ,3, 88,SW IBARAKI PREF         ,   ,K
J,1990,01,03,03,48,55.5,0.2, 41,20.7,0.8, 142,14.8,1.7,51,0,2.7,V,0, ,1,2,1, , , ,2, 60,E OFF AOMORI PREF       ,   ,K
J,1990,01,03,04,41,7.2,0.2, 40,29,0.5, 141,31.6,1.3,105.5,2.6,3.8,V,3.9,d,1,1,1,1, , ,2, 43,EASTERN AOMORI PREF     ,   ,K
J,1990,01,03,04,57,19.1,0.2, 35,29.2,1.5, 139,4,1.9,26,0,0, ,0, ,1,7,2, , , ,4,152,EASTERN YAMANASHI PREF  ,   ,S
J,1990,01,03,05,14,42.4,0.1, 34,55.1,0.4, 139,17.9,0.5,15,0,1,V,0, ,1,7,1, , , ,3,100,E OFF IZU PENINSULA     ,   ,S
U,1990,01,03,05,21,33.7,0, 13,24.5,0, 144,24.4,0,147,0,5.7,B,0, , , , , , , ,9,   ,MARIANAS                ,   , 
U,1990,01,03,06,38,18.4,0,- 2,35.2,0, 127,44.6,0,33,0,5.4,B,4.7,S, , , , , , ,9,   ,CERAM SEA               ,   , 
J,1990,01,03,06,44,44.3,0.4, 27,0.1,2, 126,49.1,1.3,95,0,2.4,V,0, ,1,2,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,   ,K
J,1990,01,03,06,46,50.9,0.4, 34,13.2,1.8, 140,14.8,0.8,53,0,1.9,V,0, ,1,2,1, , , ,3,106,FAR S OFF BOSO PENINSULA,   ,K
J,1990,01,03,06,54,30.4,0.2, 34,51.8,0.9, 136,54.3,0.8,34,2.3,1.7,V,0, ,1,1,1, , , ,4,162,MIKAWA BAY REGION       ,   ,K
J,1990,01,03,08,14,6.1,0.3, 36,20.2,1.9, 139,58.4,2.1,90,0,0, ,0, ,1,2,1, , , ,3, 88,SW IBARAKI PREF         ,   ,K
J,1990,01,03,08,25,35.4,0.4, 33,37.9,3.4, 138,40.5,2.3,309,0,3.2,V,0, ,1,2,1, , , ,4,171,FAR S OFF TOKAI DISTRICT,   ,K
J,1990,01,03,09,16,18.9,0.2, 35,1.2,0.8, 137,0.7,0.7,31.9,2.6,1.8,V,0, ,1,1,1, , , ,4,161,CENTRAL AICHI PREF      ,   ,K
J,1990,01,03,09,33,9.9,0.1, 31,9.8,0.3, 130,14.9,1.1,115.2,1.6,0, ,0, ,1,1,1, , , ,7,275,SATSUMA PENINSULA REGION,   ,K
J,1990,01,03,09,59,44.2,0.2, 35,50.1,0.6, 137,31.2,0.9,14.4,2.9,0, ,0, ,1,7,2, , , ,4,148,WESTERN NAGANO PREF     ,   ,S
J,1990,01,03,10,02,17.9,0.3, 42,13.9,1.4, 143,5.2,1.2,63.2,2.8,3.5,V,0, ,1,1,1, , , ,1, 11,HIDAKA MOUNTAINS REGION ,   ,K
J,1990,01,03,11,06,5.6,0.3, 34,18.3,1.9, 140,17.5,1.3,62,0,2,V,0, ,1,2,1, , , ,3,106,FAR S OFF BOSO PENINSULA,   ,K
J,1990,01,03,11,06,30.5,0.1, 33,51.4,0.6, 134,50.4,0.5,30.4,3.5,1.7,V,0, ,1,1,1, , , ,5,207,S PART OF KII CHANNEL   ,   ,K
J,1990,01,03,11,53,47.3,0.1, 25,31,0.3, 125,33.7,0.4,0.7,0.6,3.2,V,0, ,1,1,1, , , ,7,293,NEAR MIYAKOJIMA ISLAND  ,   ,K
J,1990,01,03,13,27,50.4,0.4, 33,27.3,1.1, 140,52.6,1.6,64.1,4.9,2.7,V,0, ,1,1,1, , , ,8,330,E OFF HACHIJOJIMA ISLAND,   ,K
J,1990,01,03,14,41,1.1,0.5, 33,21,1.6, 140,56.5,2.1,22,0,3.1,V,0, ,1,2,1, , , ,8,330,E OFF HACHIJOJIMA ISLAND,   ,K
J,1990,01,03,15,02,1.6,0.5, 33,23.7,1.4, 140,52.3,2,16,0,2.7,V,0, ,1,2,1, , , ,8,330,E OFF HACHIJOJIMA ISLAND,   ,K
J,1990,01,03,16,41,58.2,0.4, 34,16.8,5.5, 130,21.3,1.2,22,0,0, ,0, ,1,7,1, , , ,7,281,NW OFF KYUSHU           ,   ,S
J,1990,01,03,16,42,43.7,0.3, 34,30.6,1.7, 140,19.9,1.2,67.3,3.3,1.2,V,0, ,1,1,1, , , ,3,108,SE OFF BOSO PENINSULA   ,   ,K
J,1990,01,03,17,06,3.2,0.5, 37,52.4,1.1, 139,17,1.8,170,4.7,3.1,V,0, ,1,1,1, , , ,4,131,NE NIIGATA PREF         ,   ,K
J,1990,01,03,17,51,32.9,0.6, 35,39.2,1.1, 141,10.5,3.7,25.6,4.5,2.3,V,0, ,1,1,1, , , ,3,110,NEAR CHOSHI CITY        ,   ,K
J,1990,01,03,17,52,5.4,0.2, 35,33.7,0.6, 139,21.7,0.9,24.2,3.9,2.1,V,0, ,1,1,1, , , ,3, 97,KANAGAWA PREF           ,   ,K
J,1990,01,03,17,53,42,0.4, 35,36.9,0.7, 141,12.1,2.1,19.6,3.6,4.2,J,4,V,1,1,1,2, , ,3,110,NEAR CHOSHI CITY        ,   ,K
J,1990,01,03,17,58,45.4,0.1, 36,41.1,0.5, 139,30.1,0.5,9.7,2.2,2,V,0, ,1,1,1, , , ,3, 83,TOCHIGI GUNMA BORDER    ,   ,K
J,1990,01,03,18,17,34.1,0.2, 34,56.1,0.4, 139,11.8,0.4,14.6,1.7,1.1,V,0, ,1,7,2, , , ,3,100,E OFF IZU PENINSULA     ,   ,S
J,1990,01,03,18,42,50.4,0.2, 35,32.5,0.8, 138,3.4,1.2,14.4,3.1,1.5,V,0, ,1,1,1, , , ,4,150,AKAISHI MOUNTAINS REG   ,   ,K
J,1990,01,03,18,54,28.4,0.2, 34,53.4,0.5, 136,54.9,0.4,36.5,1.9,1.2,V,0, ,1,7,2, , , ,4,162,MIKAWA BAY REGION       ,   ,S
J,1990,01,03,20,22,11,0.8, 34,41.8,2.6, 141,46.6,3.7,55,0,3.2,V,0, ,1,2,1, , , ,3,107,FAR SE OFF BOSO PEN     ,   ,K
J,1990,01,03,20,44,33.7,0.2, 34,56.1,0.5, 137,52.3,0.8,11.1,1.7,1.2,V,0, ,1,7,2, , , ,4,158,SW SHIZUOKA PREF        ,   ,S
J,1990,01,03,21,30,43.6,0.2, 36,17,0.5, 139,46.5,0.7,73.4,2.3,4.4,D,4.2,V,1,1,1,2, , ,3, 88,SW IBARAKI PREF         ,   ,K
J,1990,01,03,21,39,2.1,0.2, 36,17.6,0.6, 139,46.9,0.8,73.5,2.5,3.2,V,0, ,1,1,1, , , ,3, 88,SW IBARAKI PREF         ,   ,K
J,1990,01,03,22,42,39,0.1, 24,23.2,2.3, 123,39.6,0.4,11,0,3.1,V,0, ,1,2,1,1, , ,7,290,NEAR ISHIGAKIJIMA ISLAND,   ,K
J,1990,01,03,22,56,24.8,0.3, 37,13.6,0.8, 141,35.9,1.8,46,0,3.2,V,0, ,1,2,1, , , ,2, 69,E OFF FUKUSHIMA PREF    ,   ,K
J,1990,01,03,23,05,39,0.3, 26,39,2.9, 126,40.3,1.5,97,0,2.3,V,0, ,1,2,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,   ,K
J,1990,01,04,01,45,33.7,0.3, 33,46.5,1.2, 138,36.4,1,41,0,0, ,0, ,1,2,1, , , ,3,103,NEAR NIIJIMA ISLAND     ,   ,K
J,1990,01,04,02,02,40.7,0.2, 34,53.4,0.7, 136,54.1,0.7,36.5,2.6,2,V,0, ,1,1,1, , , ,4,162,MIKAWA BAY REGION       ,   ,K
J,1990,01,04,02,09,54.7,0.2, 34,50.6,0.8, 137,14.9,0.9,3,0,1.4,V,0, ,1,2,1, , , ,4,162,MIKAWA BAY REGION       ,   ,K
J,1990,01,04,02,16,36.8,0.1, 35,22.5,0.4, 139,6.8,0.7,14,0,0.9,V,0, ,1,2,1, , , ,3, 97,KANAGAWA PREF           ,   ,K
J,1990,01,04,03,54,42.3,0.1, 33,54.5,0.4, 135,16.1,0.3,20,0,0, ,0, ,1,2,1, , , ,5,191,CENTRAL WAKAYAMA PREF   ,   ,K
J,1990,01,04,04,21,58.6,0.3, 35,36.4,0.8, 140,7.6,1.2,76.8,3.4,2.2,V,0, ,1,1,1, , , ,3, 93,CENTRAL CHIBA PREF      ,   ,K
J,1990,01,04,04,35,45.5,0.3, 31,46.5,0.6, 131,53.9,1.1,19.4,2.8,1.8,V,0, ,1,1,1, , , ,7,300,HYUGANADA REGION        ,   ,K
J,1990,01,04,05,38,23.1,0.3, 39,24,1.8, 140,18.2,2.2,22.5,3.6,0, ,0, ,1,1,1, , , ,2, 47,SOUTHERN AKITA PREF     ,   ,K
J,1990,01,04,06,05,43.2,0.1, 32,42.1,0.5, 130,6.2,0.4,13,0,1.8,V,0, ,1,2,1, , , ,7,267,NEAR UNZENDAKE          ,   ,K
J,1990,01,04,06,22,14.5,0.3, 31,0,1, 130,15.6,2.7,123,0,2.7,V,0, ,1,2,1, , , ,7,275,SATSUMA PENINSULA REGION,   ,K
J,1990,01,04,07,04,12.7,0.3, 35,30.8,1.4, 138,6.8,1.1,11.9,2.7,0, ,0, ,1,7,2, , , ,4,150,AKAISHI MOUNTAINS REG   ,   ,S
J,1990,01,04,07,29,25,0.3, 35,44.5,0.9, 140,44.1,2,51,0,1.7,V,0, ,1,2,1, , , ,3,110,NEAR CHOSHI CITY        ,   ,K
J,1990,01,04,08,52,35.2,0.1, 34,54.5,0.4, 138,15.3,0.3,8.8,0.7,0.8,V,0, ,1,7,2, , , ,4,157,CENTRAL SHIZUOKA PREF   ,   ,S
J,1990,01,04,09,49,16.3,0.2, 35,24.3,0.9, 136,51.9,1,9.3,2.7,0, ,0, ,1,7,2, , , ,4,139,SW GIFU PREF            ,   ,S
J,1990,01,04,11,17,4.8,0.4, 37,25.7,1.4, 139,31,1.2,138.7,2.9,2.8,V,0, ,1,1,1, , , ,2, 54,WESTERN FUKUSHIMA PREF  ,   ,K
J,1990,01,04,11,48,5.7,0.1, 35,0.2,0.3, 139,3.6,0.5,1.5,2.1,0.9,V,0, ,1,7,2, , , ,4,155,CENTRAL IZU PENINSULA   ,   ,S
J,1990,01,04,12,21,44.2,0.5, 35,38.1,1, 141,9.5,3,27.7,3.9,2.7,V,0, ,1,1,1, , , ,3,110,NEAR CHOSHI CITY        ,   ,K
J,1990,01,04,13,01,18.9,0.2, 34,3.7,0.5, 135,8.4,0.5,8.1,2.9,2.3,V,0, ,1,1,1, , , ,5,190,NW WAKAYAMA PREF        ,   ,K
J,1990,01,04,13,25,57.2,0.3, 35,6.1,1.1, 140,14.5,1.5,0,0,0.9,V,0, ,1,2,1, , , ,3, 95,SOUTHERN BOSO PENINSULA ,   ,K
J,1990,01,04,14,07,41.4,0.2, 35,25.2,0.9, 140,23.8,1.7,22.3,3,1.4,V,0, ,1,1,1, , , ,3, 94,KUJUKURI COAST BOSO PEN ,   ,K
