tag,year,month,day,hour,minute,second,time_se,latitude,latitude_m,latitude_se,longitude,longitude_m,longitude_se,depth,depth_se,magnitude_a,magnitude_a_type,magnitude_b,magnitude_b_type,time_table,evaluation,info_assistance,max_seismic,damate_scale,tsunami_scale,area_large,area_small,region,observation_points,flag
J,1988,01,01,01,11,56.6,0.2, 34,55.9,0.3, 139,17.3,0.3,10.4,2.3,0.5,V,0, ,1,7,2, , , ,3,100,E OFF IZU PENINSULA     ,   ,S
J,1988,01,01,01,56,17,0.2, 34,51.9,0.3, 138,52.6,0.4,11.4,2.5,-0.2,V,0, ,1,7,2, , , ,4,155,CENTRAL IZU PENINSULA   ,   ,S
J,1988,01,01,02,39,28.6,0.4, 37,23.8,2.1, 139,47.5,2,121,0,2,V,0, ,1,2,1, , , ,2, 54,WESTERN FUKUSHIMA PREF  ,   ,K
J,1988,01,01,03,24,55,0.1, 35,32.2,0.4, 139,9.3,0.7,27.7,1.5,1.5,V,0, ,1,1,1, , , ,3, 97,KANAGAWA PREF           ,   ,K
J,1988,01,01,04,03,55.8,0.1, 33,30.8,0.4, 132,20.2,0.4,59.1,1.6,4.9,J,4.7,V,1,1,1,2, , ,6,244,IYONADA SETONAIKAI      ,   ,K
J,1988,01,01,04,06,8.2,0.4, 39,39.3,0.9, 142,6.1,2,46.9,2.6,1.9,V,0, ,1,1,1, , , ,2, 62,E OFF IWATE PREF        ,   ,K
J,1988,01,01,04,11,17.3,0.4, 33,59.2,4.5, 134,7.3,6.3,172,0,0, ,0, ,1,7,1, , , ,6,231,TOKUSHIMA PREF          ,   ,S
J,1988,01,01,06,27,22.5,0.4, 43,6.4,1.6, 145,11.2,2,88.5,3,2.8,V,0, ,1,1,1, , , ,1,  8,KUSHIRO REGION          ,   ,K
J,1988,01,01,08,00,3.9,0.3, 35,40.9,0.6, 140,15.6,1.7,45.1,3.8,1.9,V,0, ,1,1,1, , , ,3, 93,CENTRAL CHIBA PREF      ,   ,K
J,1988,01,01,08,09,44.8,0.1, 32,56.3,0.6, 130,55.4,1,20.7,4.1,0, ,0, ,1,1,1, , , ,7,270,NE KUMAMOTO PREF        ,   ,K
J,1988,01,01,08,10,9,0.1, 31,53.2,0.5, 131,2.7,0.7,12.5,2.6,2.1,V,0, ,1,1,1, , , ,7,277,SOUTHERN MIYAZAKI PREF  ,   ,K
J,1988,01,01,08,23,23.6,0.5, 29,32.2,2.2, 130,55.9,5.4,69,0,3.4,V,0, ,1,2,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,   ,K
J,1988,01,01,09,03,9.8,0.6, 28,6.5,0.8, 142,36.2,7.6,55,0,0, ,0, ,1,7,1, , , ,8,333,NEAR CHICHIJIMA ISLAND  ,   ,S
J,1988,01,01,10,54,50.3,0.2, 33,50.4,0.9, 133,47.5,1.2,30.5,3.5,2.6,V,0, ,1,1,1, , , ,6,233,MID KOCHI PREF          ,   ,K
J,1988,01,01,11,52,21.1,0.2, 35,29,0.8, 140,24,1.3,29.1,3.2,1.7,V,0, ,1,1,1, , , ,3, 94,KUJUKURI COAST BOSO PEN ,   ,K
J,1988,01,01,12,11,55,0.6, 41,54.8,2.2, 145,39.8,3,59,0,3.8,V,0, ,1,2,1, , , ,1, 27,OFF NEMURO PENINSULA    ,   ,K
J,1988,01,01,13,10,4.9,0.3, 35,24.8,0.8, 140,26.6,1.4,49.2,3.9,2.1,V,0, ,1,1,1, , , ,3, 94,KUJUKURI COAST BOSO PEN ,   ,K
J,1988,01,01,14,07,14,0.1, 35,25.8,0.4, 140,21.4,1,37.3,1.8,0, ,0, ,1,1,1, , , ,3, 94,KUJUKURI COAST BOSO PEN ,   ,K
J,1988,01,01,14,35,21.3,0.2, 35,40.6,0.7, 139,25,0.9,139.6,2.2,2.1,V,0, ,1,1,1, , , ,3, 91,TOKYO PREF              ,   ,K
J,1988,01,01,15,20,31.3,0.1, 34,54.2,0.5, 135,21.1,0.3,3.9,1.7,2,V,0, ,1,1,1, , , ,5,187,SE HYOGO PREF           ,   ,K
J,1988,01,01,16,39,46.2,0.3, 42,58.2,1.4, 144,25.8,1.1,42,0,1.7,V,0, ,1,7,1, , , ,1,  8,KUSHIRO REGION          ,   ,S
J,1988,01,01,16,54,22.5,0.2, 35,27.5,0.5, 140,26.2,1.3,39.2,2.5,1.9,V,0, ,1,1,1, , , ,3, 94,KUJUKURI COAST BOSO PEN ,   ,K
