tag,year,month,day,hour,minute,second,time_se,latitude,latitude_m,latitude_se,longitude,longitude_m,longitude_se,depth,depth_se,magnitude_a,magnitude_a_type,magnitude_b,magnitude_b_type,time_table,evaluation,info_assistance,max_seismic,damate_scale,tsunami_scale,area_large,area_small,region,observation_points,flag
J,2018,06,01,00,02,24.29,0.08, 33,39.82,0.17, 132,20.15,0.24,46.39,0.76,0.7,V,0, ,5,1,1, , , ,6,244,IYONADA SETONAIKAI      , 32,A
J,2018,06,01,00,05,41.87,0.26, 37,47.19,0.73, 141,42.41,1.33,33.14,4.09,1.3,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 25,A
J,2018,06,01,00,07,38.73,0.15, 38,1.12,0.48, 142,16.65,0.76,38.03,1.49,2.4,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 32,K
J,2018,06,01,00,08,28.06,0.13, 44,6.77,0.6, 142,2.8,0.56,0,0,0.2,v,0, ,5,2,1, , , ,1,  2,RUMOI REGION            ,  9,a
J,2018,06,01,00,10,34.54,0.04, 36,3.5,0.13, 137,33.94,0.14,8.67,0.86,0.2,V,0, ,5,1,1, , , ,4,148,WESTERN NAGANO PREF     , 21,A
J,2018,06,01,00,10,41.12,0.06, 32,38.09,0.22, 130,40.19,0.26,7.09,1.19,0.3,V,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  , 22,A
J,2018,06,01,00,11,20.46,0.11, 33,59.35,0.13, 135,16.18,0.41,5.84,1.54,0,v,0, ,5,1,1, , , ,5,191,CENTRAL WAKAYAMA PREF   , 11,A
J,2018,06,01,00,12,7.26,0.13, 34,36.46,0.75, 137,11.97,0.28,6.38,1.07,-0.4,v,0, ,5,1,1, , , ,4,162,MIKAWA BAY REGION       ,  6,A
J,2018,06,01,00,21,48.77,0.08, 35,17.35,0.25, 137,28.09,0.21,14.05,0.97,0.4,V,0, ,5,1,1, , , ,4,140,SE GIFU PREF            , 21,A
J,2018,06,01,00,22,17.31,0.04, 36,3.64,0.14, 137,33.78,0.14,9.72,0.84,0.7,V,0, ,5,1,1, , , ,4,148,WESTERN NAGANO PREF     , 32,A
J,2018,06,01,00,22,49.39,0.17, 32,17.98,0.2, 131,5.42,0.29,13.16,1.68,-0.2,v,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  ,  6,a
J,2018,06,01,00,23,22.13,0.12, 36,3.63,0.32, 137,34.31,0.25,6.88,2.06,-0.2,V,0, ,5,1,1, , , ,4,148,WESTERN NAGANO PREF     ,  8,a
J,2018,06,01,00,24,37.85,0.09, 32,18.18,0.16, 131,6.44,0.25,12.91,1.25,0,V,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 12,A
J,2018,06,01,00,25,44.32,0.13, 32,18.08,0.14, 131,6.24,0.2,13.8,1.38,-0.3,v,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  ,  5,k
J,2018,06,01,00,26,58.58,0.16, 35,11.84,0.31, 138,12.27,0.45,30.93,1.2,0.1,V,0, ,5,1,1, , , ,4,157,CENTRAL SHIZUOKA PREF   , 15,A
J,2018,06,01,00,29,32.55,0.02, 35,9.01,0.09, 133,5.56,0.1,4.95,0.8,0.5,V,0, ,5,1,1, , , ,6,222,WESTERN TOTTORI PREF    , 32,A
J,2018,06,01,00,30,25.28,0.13, 32,29.07,0.62, 130,33.19,0.66,14,0,-0.2,v,0, ,5,2,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  , 13,a
J,2018,06,01,00,31,0.95,0.67, 35,37.49,1.42, 140,49.68,1.79,19.2,4.68,0.9,v,0, ,5,1,1, , , ,3,110,NEAR CHOSHI CITY        , 13,A
J,2018,06,01,00,31,45.7,0.38, 35,36.2,0.82, 140,50.96,1.09,12.51,3.15,0.9,v,0, ,5,1,1, , , ,3,110,NEAR CHOSHI CITY        , 14,A
J,2018,06,01,00,34,37.29,0.12, 34,7.45,0.24, 131,52.38,0.32,14.78,1.09,0.2,v,0, ,5,1,1, , , ,6,226,YAMAGUCHI PREF          , 16,A
J,2018,06,01,00,34,39.57,0.19, 31,41.1,1.14, 129,24.96,0.97,18.55,1.7,0.5,v,0, ,5,1,1, , , ,7,284,SW OFF KYUSHU           ,  4,s
J,2018,06,01,00,35,47.83,0.04, 33,7.7,0.12, 130,26.93,0.15,9.07,0.8,0.5,V,0, ,5,1,1, , , ,7,264,NORTHERN ARIAKEKAI REG  , 22,A
J,2018,06,01,00,37,0.63,0.24, 36,14.78,0.65, 141,5.31,1.31,41.6,1.79,1.2,v,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 13,A
J,2018,06,01,00,39,27.91,0.05, 35,5.86,0.14, 132,51.48,0.14,8.83,0.73,0.1,v,0, ,5,1,1, , , ,6,224,SHIMANE HIROSHIMA BORDER,  8,A
J,2018,06,01,00,43,9.11,0.04, 40,1.76,0.15, 140,32.87,0.22,8.36,1.4,0.9,V,0, ,5,1,1, , , ,2, 46,NORTHERN AKITA PREF     , 24,A
J,2018,06,01,00,43,36.23,0.07, 34,56,0.16, 137,25.88,0.22,36.26,0.54,0.4,V,0, ,5,1,1, , , ,4,162,MIKAWA BAY REGION       , 21,A
J,2018,06,01,00,43,50.06,0.09, 40,1.43,0.39, 140,32.76,0.38,5.12,3.56,0.3,v,0, ,5,1,1, , , ,2, 46,NORTHERN AKITA PREF     ,  7,A
J,2018,06,01,00,49,50.35,0.16, 24,10.9,0.4, 123,50.99,0.37,22.29,1.38,0,v,0, ,5,1,1, , , ,7,290,NEAR ISHIGAKIJIMA ISLAND,  6,k
J,2018,06,01,00,49,54.95,0.24, 23,41.08,1.05, 124,25.98,0.67,49,0,2.1,V,0, ,5,2,1, , , ,7,290,NEAR ISHIGAKIJIMA ISLAND, 13,K
J,2018,06,01,00,50,21.11,0.4, 35,34.72,1, 141,0.04,1.51,15.72,2.57,1.3,V,0, ,5,1,1, , , ,3,110,NEAR CHOSHI CITY        , 11,k
J,2018,06,01,00,50,37.22,0.06, 40,2.36,0.2, 140,33.24,0.3,7.34,1.76,0.5,V,0, ,5,1,1, , , ,2, 46,NORTHERN AKITA PREF     , 12,A
J,2018,06,01,00,51,5.32,0.07, 41,56.5,0.14, 140,56.9,0.27,7.66,0.97,-0.2,v,0, ,5,1,1, , , ,1, 16,OSHIMA PEN REG HOKKAIDO ,  4,a
J,2018,06,01,00,52,2.38,0.09, 35,22.01,0.26, 135,57.29,0.28,11.58,1.75,0.2,v,0, ,5,1,1, , , ,5,196,NW SHIGA PREF           , 15,A
J,2018,06,01,00,57,20.8,0, 34,3.53,0, 133,53.79,0,34.15,0,-0.6,v,0, ,5,M,5, , , ,6,231,TOKUSHIMA PREF          ,  7,a
J,2018,06,01,00,57,35.11,0.39, 34,3.9,0.43, 133,55.96,0.42,32.98,1.89,-0.2,v,0, ,5,M,5, , , ,6,231,TOKUSHIMA PREF          ,  9,a
J,2018,06,01,00,57,49.5,0.15, 38,21.78,0.46, 142,5.92,0.81,32.56,1.96,1.1,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 18,A
J,2018,06,01,00,57,51.92,0.22, 34,2.18,0.19, 133,54.7,0.29,31.15,1.14,-0.3,v,0, ,5,M,5, , , ,6,231,TOKUSHIMA PREF          ,  9,a
J,2018,06,01,00,58,3.09,0.28, 34,2.84,0.32, 133,53.75,0.48,22.04,1.62,-0.2,v,0, ,5,M,5, , , ,6,231,TOKUSHIMA PREF          ,  9,a
J,2018,06,01,00,58,6.85,0, 34,3.92,0, 133,55.12,0,25.64,0,0,v,0, ,5,M,5, , , ,6,231,TOKUSHIMA PREF          ,  8,a
J,2018,06,01,00,58,13.7,0, 34,4.37,0, 133,54.22,0,34.28,0,-0.6,v,0, ,5,M,5, , , ,6,231,TOKUSHIMA PREF          ,  7,a
J,2018,06,01,01,02,20.19,0.07, 33,34.21,0.11, 130,25.09,0.11,13.13,0.67,0.3,V,0, ,5,1,1, , , ,7,262,CENTRAL FUKUOKA PREF    , 16,A
J,2018,06,01,01,02,35.58,0.06, 36,33.14,0.15, 139,23.52,0.2,8.16,0.96,0.4,V,0, ,5,1,1, , , ,3, 83,TOCHIGI GUNMA BORDER    , 15,A
J,2018,06,01,01,04,45.77,0.04, 32,29.72,0.09, 131,30.71,0.14,15.45,0.5,1.1,V,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 32,A
J,2018,06,01,01,04,53.91,0.26, 36,40.52,0.56, 140,37.3,1.26,5.68,1.96,-0.2,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 10,A
J,2018,06,01,01,06,8.39,0.41, 44,51.6,2.2, 146,20.84,3.42,213,0,3.5,V,0, ,5,2,1, , , ,1, 24,NEAR ETOROFU ISLAND     , 30,K
J,2018,06,01,01,07,14.92,0.2, 38,20.73,0.71, 142,9.63,1.28,30.6,3.86,1.2,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 17,A
J,2018,06,01,01,08,0.69,0.03, 36,38.56,0.09, 140,37.92,0.19,9.28,0.46,1.2,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 32,A
J,2018,06,01,01,08,27,0.11, 35,17.86,0.39, 137,57.13,0.42,5.21,1.56,-0.2,V,0, ,5,1,1, , , ,4,150,AKAISHI MOUNTAINS REG   ,  9,A
J,2018,06,01,01,10,29.69,0.18, 28,43.04,0.5, 129,40.17,0.7,0,0,2.2,v,0, ,5,2,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  7,K
J,2018,06,01,01,10,47.73,0.37, 35,36.21,0.67, 140,50.11,1.12,10.41,3.3,1.2,V,0, ,5,1,1, , , ,3,110,NEAR CHOSHI CITY        , 13,A
J,2018,06,01,01,13,8.5,0.19, 35,23.9,0.74, 133,50.09,0.63,8.82,1.46,0.3,v,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 10,A
J,2018,06,01,01,14,1.09,0.34, 35,35.6,1.24, 140,50.31,1.1,10,0,0.8,v,0, ,5,2,1, , , ,3,110,NEAR CHOSHI CITY        ,  6,A
J,2018,06,01,01,21,11.61,0.08, 38,7.47,0.29, 141,56.18,0.49,44.95,0.56,1.3,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 21,A
J,2018,06,01,01,21,26.81,0.03, 36,41.83,0.06, 140,39.49,0.15,5.73,0.56,1.9,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 20,K
J,2018,06,01,01,27,10.05,0.06, 35,31.03,0.14, 139,6.72,0.19,20.38,0.55,1.3,V,0, ,5,1,1, , , ,4,152,EASTERN YAMANASHI PREF  , 32,A
J,2018,06,01,01,28,26.52,0.08, 33,5.37,0.2, 130,32.85,0.19,12.87,0.71,-0.3,V,0, ,5,1,1, , , ,7,264,NORTHERN ARIAKEKAI REG  ,  5,k
J,2018,06,01,01,29,30.03,0.48, 25,8.19,2.85, 124,5.86,1.69,92,0,0.8,v,0, ,5,2,1, , , ,7,289,NW OFF ISHIGAKIJIMA IS  ,  6,k
J,2018,06,01,01,30,6.6,0.16, 32,25.08,0.33, 131,16.16,0.69,13.73,1.75,-0.5,v,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 10,A
J,2018,06,01,01,30,27.74,0.1, 32,45.91,0.27, 130,6.02,0.27,15.35,1.29,0.3,v,0, ,5,1,1, , , ,7,267,NEAR UNZENDAKE          , 12,A
J,2018,06,01,01,31,30.15,0.19, 39,12.14,0.45, 142,27.9,0.86,27.46,2.19,0.8,v,0, ,5,1,1, , , ,2, 62,E OFF IWATE PREF        , 14,k
J,2018,06,01,01,35,48.71,0.04, 36,48.76,0.14, 139,27.25,0.21,5.98,0.98,0,V,0, ,5,1,1, , , ,3, 84,NORTHERN TOCHIGI PREF   , 11,A
J,2018,06,01,01,40,53.79,0.08, 26,58.43,0.32, 127,47.82,0.25,62.78,0.61,0.6,v,0, ,5,1,1, , , ,7,294,NEAR OKINAWAJIMA ISLAND ,  6,A
J,2018,06,01,01,41,22.88,0.04, 41,33.24,0.15, 140,34.48,0.15,14.01,0.76,1,V,0, ,5,1,1, , , ,1, 17,TSUGARU STRAIT REGION   , 22,A
J,2018,06,01,01,42,59.46,0.05, 36,49.36,0.11, 140,29.5,0.18,8.82,0.83,0.1,v,0, ,5,1,1, , , ,2, 55,MID FUKUSHIMA PREF      , 11,A
J,2018,06,01,01,44,4.61,0.19, 38,57.36,0.44, 142,24.75,0.89,28.36,2.08,1.5,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 30,A
J,2018,06,01,01,44,59.62,0.06, 39,2.26,0.22, 140,51.23,0.32,6.09,1.19,0.4,v,0, ,5,1,1, , , ,2, 49,SOUTHERN IWATE PREF     , 13,A
J,2018,06,01,01,45,31.61,0.29, 43,5.22,1.55, 143,40.4,1.53,132.85,1.79,1.1,V,0, ,5,1,1, , , ,1,  9,TOKACHI REGION          , 14,A
J,2018,06,01,01,47,41.91,0.05, 43,42.76,0.13, 143,14.77,0.15,11.53,0.84,0.5,V,0, ,5,1,1, , , ,1, 10,TAISETSU MOUNTAINS REG  , 12,A
J,2018,06,01,01,53,49.88,0.04, 37,41.32,0.15, 140,0.72,0.17,6.77,1.09,0.5,v,0, ,5,1,1, , , ,2, 54,WESTERN FUKUSHIMA PREF  , 19,A
J,2018,06,01,01,57,30.63,0.15, 23,41.88,0.56, 121,52.75,1.14,30.13,4.49,3.1,V,0, ,5,1,1, , , ,8,311,TAIWAN REGION           , 17,K
J,2018,06,01,02,01,24.68,0.11, 40,4.24,0.26, 140,32.12,0.45,9.8,1.6,0.5,v,0, ,5,1,1, , , ,2, 46,NORTHERN AKITA PREF     , 10,A
J,2018,06,01,02,01,33.9,0.11, 34,2.4,0.27, 133,58.79,0.23,29.2,0.8,0,V,0, ,5,1,5, , , ,6,231,TOKUSHIMA PREF          , 16,K
